id	o_id	dcterms_title	pa_relurl	dcterms_creator	dcterms_type	pa_streetAddress	pa_streetName	pa_streetNumber	pa_seriesTitle	pa_access	ImageURL	media_link 1	media_link 2	media_link 3	media_link 4	media_link 5	dcterms_description	dcterms_identifier2	pa_access2	x	y
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/650	650	Untitled ? (Seed Pods and Patrick Barry)		OVERUNDER	mural paintings (visual works)				WALL\THERAPY 2014		https://public-art.dslab.digitalscholar.rochester.edu/files/original/5c61ee66a6a979a8800c453e29e48cc25c549dc9.png	5c61ee66a6a979a8800c453e29e48cc25c549dc9.png						slug:10342		-77.6127809	43.2516108
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/651	651	Reclining Woman		Omen	mural paintings (visual works)				WALL\THERAPY 2014		https://public-art.dslab.digitalscholar.rochester.edu/files/original/b1dba452e1f6f7ca6bdf4a418e7c5f872c9c38a4.png	b1dba452e1f6f7ca6bdf4a418e7c5f872c9c38a4.png						slug:10343		-77.5714883	43.1569367
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/652	652	Avery	http://www.wall-therapy.com/jarus-2/jarus-avery/	Jarus	mural paintings (visual works)				WALL\THERAPY 2014		https://public-art.dslab.digitalscholar.rochester.edu/files/original/42b5c7df4a771d184ba69f03465b367174f47c30.png	42b5c7df4a771d184ba69f03465b367174f47c30.png						slug:10344		-77.5788242	43.1609867
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/653	653	"""Super Fresh"""	http://www.wall-therapy.com/queen-andrea/queen-andrea-super-fresh/	Queen Andrea	mural paintings (visual works)				WALL\THERAPY 2014 WRITES OF SPRING		https://public-art.dslab.digitalscholar.rochester.edu/files/original/2cd42debf85bc6d934994ddb970d16f0f62bbd8a.png	2cd42debf85bc6d934994ddb970d16f0f62bbd8a.png						slug:10345		-77.571491	43.15706384
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/654	654	Sleeping Bears	http://www.wall-therapy.com/roa-2/roa-sleeping-bears/	ROA	mural paintings (visual works)				WALL\THERAPY 2012		https://public-art.dslab.digitalscholar.rochester.edu/files/original/7e3816ce05dcc7b98bb251650c5d186aae959740.png	7e3816ce05dcc7b98bb251650c5d186aae959740.png						slug:10346		-77.609546	43.15896
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/655	655	Untitled - (Baby Chick)	http://www.wall-therapy.com/roa-2/roa-untitled-baby-chick/	ROA	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/49b20c8fa8cf58d94b037e545a58885fdf92b204.png	49b20c8fa8cf58d94b037e545a58885fdf92b204.png						slug:10347		-77.6023261	43.1459657
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/656	656	Untitled - (Birds)	http://www.wall-therapy.com/labrona-2/labrona-untitled-birds/	Labrona	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/2a1a2db15fd10cf0c1837d4542d5ac80e4214254.png	2a1a2db15fd10cf0c1837d4542d5ac80e4214254.png						slug:10348		-77.609278	43.16005126
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/657	657	Anabel		Faring Purth	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/c7b4e7af56aa057ac9a209a9faf75d67cec91b56.png	c7b4e7af56aa057ac9a209a9faf75d67cec91b56.png						slug:10349		-77.5862217	43.1636133
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/658	658	Untitled - (Woman)		Omen	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/756ce741746b8ad679ead282646cff75f0edfe43.png	756ce741746b8ad679ead282646cff75f0edfe43.png						slug:10350		-77.5783762	43.1612176
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/659	659	Masked Woman		Mr. Prvrt	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/6dc0f08be73de7f4dcc8603c21b23f52aa46b7ae.png	6dc0f08be73de7f4dcc8603c21b23f52aa46b7ae.png						slug:10351		-77.59027652	43.16585675
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/660	660	Untitled ? (Owl)	http://www.wall-therapy.com/binho-2/binho-untitled-owl/	Binho	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/d4b21cf663790cc49ac3ca58dd07d24f39cca51d.png	d4b21cf663790cc49ac3ca58dd07d24f39cca51d.png						slug:10352		-77.6134542	43.1923257
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/661	661	Untitled - (Martin Luther King)		CASE	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/02ad45758d96796d864872f914743686290835c8.png	02ad45758d96796d864872f914743686290835c8.png						slug:10353		-77.56240368	43.14555586
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/662	662	Untitled - (Pink Lady)		Sam Rodriguez	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/5111faa10aa9a889381a58d76811ec52efc06b10.png	5111faa10aa9a889381a58d76811ec52efc06b10.png						slug:10354		-77.5714776	43.1567038
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/711	711	Untitled - (A Dream Rises Guided by the Sun)	Sam, Freddy	Freddy Sam	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/7db98a6fea2acd8ea79ed8a7e120def0151506c9.png	7db98a6fea2acd8ea79ed8a7e120def0151506c9.png						slug:10355		-77.60729364	43.1753022
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/712	712	Untitled - (Two faces)	http://www.wall-therapy.com/david-walker-2-2/david-walker-untitled-two-faces/	David Walker	mural paintings (visual works)	305 North Goodman Street, Rochester, NY 14607	North Goodman Street	305	WALL\THERAPY 2014	Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/71e6800f333da23f464ad5ea68320dbc63936811.png	71e6800f333da23f464ad5ea68320dbc63936811.png	36cbd63b8b919d524abeb179fbb2feace9813fdc.jpg					slug:10356	Outdoor	-77.5853902	43.1593511
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/713	713	Untitled - (Fish Market)		Alexis Diaz	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/500f5e2d4c68a6ba72b4f09c25c32e39e7488fbf.png	500f5e2d4c68a6ba72b4f09c25c32e39e7488fbf.png					The murals of Puerto Rico-based artist Alexis Diaz (AKA La Pandilla) are hyper-detailed feats, typically comprised of a rainbow spectrum of color overlaid with millions of black brush strokes. These images form realistic illustrations of flora and fauna or animal hybrids, some with human features, and almost always rife with symbolic elements. For WALL\THERAPY 2014, Diaz painted a finely-detailed picture of a fish-man on the side of the Sun Fish Market building on King Street.	slug:10357		-77.6267982	43.1525928
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/714	714	Untitled - (Birds and Woman)		Faith47	mural paintings (visual works)	278 North Union Street, Rochester, NY 14605	North Union Street	278		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/526c6087c39f5917ef7d41e54f844c62921267ea.png	526c6087c39f5917ef7d41e54f844c62921267ea.png					Untitled ? (Birds and Woman)  Visual Intervention 2011	slug:10358	Outdoor	-77.59126693	43.16509133
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/715	715	Untitled - (Avenue D Rec Center)	http://www.wall-therapy.com/cern-2/cern-untitled-avenue-d-rec-center/	Cern	mural paintings (visual works)	200 Avenue D, Rochester, NY 14621	Avenue D	200		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/447ee47bdf3c18536d7e3a18d602e1f3ccc5419b.png	447ee47bdf3c18536d7e3a18d602e1f3ccc5419b.png						slug:10359	Outdoor	-77.619261	43.1804413
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/716	716	Flock Market	http://www.wall-therapy.com/thievin-stephen-4/thievin-stephen-flock-market/	Thieven Stephen	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/3ffd37087f8fbe1d7c8d35bf1c4fcd621c445fbf.png	3ffd37087f8fbe1d7c8d35bf1c4fcd621c445fbf.png						slug:10360		-77.60166135	43.14276568
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/718	718	Luong	http://www.wall-therapy.com/addison-karl-2/addison-karl-luong-mural/	Addison Karl	mural paintings (visual works)				WALL\THERAPY 2014		https://public-art.dslab.digitalscholar.rochester.edu/files/original/978fc8b0792f7a8f4c4e7ffea88b11c62d0b6560.png	978fc8b0792f7a8f4c4e7ffea88b11c62d0b6560.png						slug:10362		-77.5790924	43.160343
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/719	719	"""The World is Yours"""	http://www.wall-therapy.com/queen-andrea/queen-andrea-the-world-is-yours/	Queen Andrea	mural paintings (visual works)				WALL\THERAPY 2014 WRITES OF SPRING		https://public-art.dslab.digitalscholar.rochester.edu/files/original/640da79fb0e6746b0f52c494ed0ff63c6d146167.png	640da79fb0e6746b0f52c494ed0ff63c6d146167.png						slug:10363		-77.57149637	43.15717732
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/720	720	Untitled - (Thank You Rochester)		Makeone	mural paintings (visual works)				WALL\THERAPY 2011 Visual Intervention		https://public-art.dslab.digitalscholar.rochester.edu/files/original/ccdfb85d820f3d18042838011e46cbb4aac6f6c5.png	ccdfb85d820f3d18042838011e46cbb4aac6f6c5.png						slug:10365		-77.5916424	43.1645885
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/721	721	Untitled - (Pepsi Cap)		Freedom	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/7c5b15ba53992e15ecfd9f3178554bed28d928f4.png	7c5b15ba53992e15ecfd9f3178554bed28d928f4.png						slug:10366		-77.6095462	43.1545887
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/722	722	"""All that Matters"""		Faust	mural paintings (visual works)				WALL\THERAPY 2014 WRITES OF SPRING		https://public-art.dslab.digitalscholar.rochester.edu/files/original/fa3731708353b35579b95c18d0ed7c4e98a887d4.png	fa3731708353b35579b95c18d0ed7c4e98a887d4.png						slug:10367		-77.57081777	43.15680165
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/723	723	Am Mut Hangt der Erfolg ? Mermaid		Case	mural paintings (visual works)				WALL\THERAPY 2012		https://public-art.dslab.digitalscholar.rochester.edu/files/original/28c7285d9b296699372a5dfd3404a66e285f12ff.png	28c7285d9b296699372a5dfd3404a66e285f12ff.png						slug:10368		-77.58893739	43.16616747
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/724	724	Sic semper erat et sic semper irit		Faith47	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/18be9000390f953be9aab2f2afe813ad12537391.png	18be9000390f953be9aab2f2afe813ad12537391.png						slug:10369		-77.61521108	43.15951935
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/725	725	Untitled - (Skull)		Justyn Iannucci	mural paintings (visual works)	700 South Ave, Rochester, NY 14620	South Avenue	700		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/8437b65a6462ac73be615803c29d7309483a4c04.png	8437b65a6462ac73be615803c29d7309483a4c04.png					Collaboration/Extension of his REXY mural, St. Monci paired up with local illustrator Justyn Iannucci at the end of WALL\THERAPY 2013.	slug:10370	Outdoor	-77.603792	43.14148225
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/726	726	Untitled - (Eagle and Wave)		DALeast	mural paintings (visual works)	480 West Main Street, Rochester, NY 14608	West Main Street	480	WALL\THERAPY 2013	Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/149d67c3f5b461ef0dc7c834a612e73393b460c6.png	149d67c3f5b461ef0dc7c834a612e73393b460c6.png					Depicts a ship riding the wake created by a flying eagle.	slug:10371	Outdoor	-77.625694	43.153028
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/727	727	Beyond the Horizon		Daze	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/7386e6535d929529072aabd8fe2d2621320daf79.png	7386e6535d929529072aabd8fe2d2621320daf79.png						slug:10372		-77.61342776	43.19248043
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/728	728	Etty		Faring Purth	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/c51ddbac30a816c52fdec250246f372229281062.png	c51ddbac30a816c52fdec250246f372229281062.png					Faring Purth was traveling and doing a ?Rochester Residency? during this time. She worked on Etty from July 2013 through November 2013.	slug:10373		-77.62864351	43.15555918
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/729	729	Notion Homeland		Know Hope	mural paintings (visual works)						https://public-art.dslab.digitalscholar.rochester.edu/files/original/3aba35e50c666abf56e9f28e319d260945ad8452.png	3aba35e50c666abf56e9f28e319d260945ad8452.png					Painted in August of 2013, this building was painted green in 2014, but the owners carefully painted around KNOW HOPE's Mural, retaining its striking image.	slug:10374		-77.5891185	43.1643342
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/730	730	See the Forest for the Trees	http://www.wall-therapy.com/hownosm-2/hownosm-see-the-forest-for-the-trees/	HOWNOSM	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/29e4c4c1542d070f31cd39ef290288253e4f5db4.png	29e4c4c1542d070f31cd39ef290288253e4f5db4.png						slug:10375		-77.597102	43.156227
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/731	731	I am She Whom Drives The Jackals From You While You Sleep		Faith47	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/a4210a0bd15306739a2de69a5c82ca6a1fac0521.png	a4210a0bd15306739a2de69a5c82ca6a1fac0521.png						slug:10376		-77.59004888	43.16586568
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/732	732	Untilted - (Boy on Heart)		Icy and Sot	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/a6aad80f64979772ef67d7e0863efd0da4fab685.png	a6aad80f64979772ef67d7e0863efd0da4fab685.png						slug:10377		-77.6044929	43.1417626
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/733	733	Richmond St. Murals		Freddy Sam	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/bd27474a908595dc66b2877c9adb8f92382c9ad4.png	bd27474a908595dc66b2877c9adb8f92382c9ad4.png						slug:10378		-77.59762201	43.15887127
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/734	734	The Trying	http://www.wall-therapy.com/know-hope/know-hope-the-trying/	Know Hope	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/a6be352761a2065fd92031a8ef51d62c90f15722.png	a6be352761a2065fd92031a8ef51d62c90f15722.png						slug:10379		-77.60591984	43.14816643
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/735	735	Untitled - (Fight Club)	http://www.wall-therapy.com/conor-harrington-2/conor-harrington-untitled-fight-club-series/	Conor Harrington	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/21b94e2214c448269f016272dac505a2c5904fb3.png	21b94e2214c448269f016272dac505a2c5904fb3.png						slug:10380		-77.60483256	43.14520653
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/736	736	Untitled - (Beach Scene)		Cern	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/600871723d0108f3ada33278460b371f161edcb9.png	600871723d0108f3ada33278460b371f161edcb9.png						slug:10381		-77.59912285	43.14299641
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/737	737	Untitled - (Big Fish and Friends)		Binho	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/37e1a213bffcf887949bcfbe4cdee1bdc6d1a08a.png	37e1a213bffcf887949bcfbe4cdee1bdc6d1a08a.png						slug:10382		-77.6142658	43.1931991
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/738	738	Untitled - (Racism)		Pose2 is Maxx Moses	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/8cfcb482d8d7352177911d8d6a071ef2a6d89677.png	8cfcb482d8d7352177911d8d6a071ef2a6d89677.png						slug:10383		-77.6141247	43.1929241
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/739	739	Lady of the Leaf (a remix)		Lady Pink	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/2a3197fbb357035860f9c376d7d4e314e3a108d5.png	2a3197fbb357035860f9c376d7d4e314e3a108d5.png						slug:10384		-77.6141596	43.1898832
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/740	740	Untitled - (Chicken and Egg)	http://www.wall-therapy.com/roa-2/roa-untitled-chicken-and-egg/	ROA	mural paintings (visual works)	7 Flint Street, Rochester, NY 14608	Flint Street	7	WALL\THERAPY 2013	Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/1bca470a772357730b53c0e61490d4f5ea94d437.png	1bca470a772357730b53c0e61490d4f5ea94d437.png					A reclining baby chick grasping an egg with its feet	slug:10385	Outdoor	-77.62068272	43.13747687
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/741	741	Untitled - (ROC Brewing Company)		St. Monci	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/362b92395e3e37b1a6bb625d6031fbef0fb3c46b.png	362b92395e3e37b1a6bb625d6031fbef0fb3c46b.png						slug:10386		-77.597617	43.153255
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/742	742	Untitled - (Meet the Wolves)		Jackfox	mural paintings (visual works)	79 Jaques Street, Rochester, NY 14620	Jaques Street	79		Lost or Destroyed	https://public-art.dslab.digitalscholar.rochester.edu/files/original/eeb81e42d56a6e4ceba9175d9febc76b26018519.png	eeb81e42d56a6e4ceba9175d9febc76b26018519.png					This mural was later painted over by a neighbor who disliked it.	slug:10387	Lost or Destroyed	-77.5948571	43.1396885
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/743	743	Grizzly Bear		Mr. Prvrt	mural paintings (visual works)						https://public-art.dslab.digitalscholar.rochester.edu/files/original/a1f5bf656f715f416f5bff7039836976eadaa847.png	a1f5bf656f715f416f5bff7039836976eadaa847.png					The mural at this location rotates each year, painted by Mr. Prvrt. Previously an Eagle, the wall was painted as a Grizzly Bear in May 2014.	slug:10388		-77.58883953	43.16585822
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/744	744			Freddy Sam	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/79953817c89a8d9c93b4cb9af998bfc1a7fdfe0c.png	79953817c89a8d9c93b4cb9af998bfc1a7fdfe0c.png						slug:10389		-77.59131655	43.16501894
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/745	745	Untitled - (Heron and Toad)		Mr. Prvrt	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/471e63ac805ca5810d67253434fa9736f28eb69d.png	471e63ac805ca5810d67253434fa9736f28eb69d.png						slug:10390		-77.60599469	43.1474304
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/746	746	Untitled - (Wisdom is Knowing I'm Nothing)		Wise Two	mural paintings (visual works)				WALL\THERAPY 2013		https://public-art.dslab.digitalscholar.rochester.edu/files/original/cc017af9120d8e7625ba8fec23cc13b6b18758e8.png	cc017af9120d8e7625ba8fec23cc13b6b18758e8.png					"Caption reads ""Wisdom is knowing I am nothing Love is knowing I am everything and between the two my life moves"""	slug:10391		-77.6141552	43.1900082
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/747	747	"Untitled - ""Bones"""		Bones	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/8bd25eb3a5d9d00240b0e8f71cbaa62caeb14103.png	8bd25eb3a5d9d00240b0e8f71cbaa62caeb14103.png						slug:10392		-77.57087946	43.15652381
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/748	748	Untitled - (Colorful Animals)		Cern	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/22b40d05ec83d3fd32422ef5317569b218c10447.png	22b40d05ec83d3fd32422ef5317569b218c10447.png						slug:10393		-77.58853154	43.16617491
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/749	749	Discount Evolution		DALeast	mural paintings (visual works)				WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/0efdd50ae6d590ea9136388e552e3e2089c32fcb.png	0efdd50ae6d590ea9136388e552e3e2089c32fcb.png						slug:10394		-77.58947	43.166457
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/750	750	Untitled - (Rock, Paper, Scissors)		CASE	mural paintings (visual works)	696 South Ave, Rochester, NY 14620	South Avenue	696	WALL\THERAPY 2013	Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/691699e124a79fac3f17e141b1242a3f631c35fb.png	691699e124a79fac3f17e141b1242a3f631c35fb.png						slug:10395	Outdoor	-77.60398328	43.14172591
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/751	751	Untitled - (Fox and Rabbit)		Mr. Prvrt	mural paintings (visual works)	439 South Ave, Rochester, NY 14620	South Avenue	439	WALL/THERAPY		https://public-art.dslab.digitalscholar.rochester.edu/files/original/0253a95b7a2183ddd852ffd711f32b5565a32895.png	0253a95b7a2183ddd852ffd711f32b5565a32895.png						slug:10396		-77.60598555	43.14731517
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/753	753	Painted Utility Box				760 Genesee Street, Rochester, NY 14611	Genesee Street	760		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/498bb9df453820e7a0a9dd9940b323d231479c4d.png	498bb9df453820e7a0a9dd9940b323d231479c4d.png						slug:10398	Outdoor	-77.635892	43.140938
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/755	755	Bench			benches (furniture)	45 Prince Street, Rochester NY 14607	Prince Street	45		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/66e674534822d678059c27ddd31ffc410238565c.jpg	66e674534822d678059c27ddd31ffc410238565c.jpg						slug:10400	Outdoor	-77.590814	43.157748
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/756	756	Horse				45 Prince Street, Rochester NY 14607	University Ave	45	Horses on Parade	Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/3d80737043c9208115bf4e0939719f90ef6846ef.jpg	3d80737043c9208115bf4e0939719f90ef6846ef.jpg	6fb7c5190a308fa23e794a24a3f5bdfac03099cb.jpg					slug:10401	Outdoor	-77.590654	43.157847
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/757	757	Ferry Terminal Paintings		Nicholas Agnello	mural paintings (visual works)	4791  Lake Avenue, Rochester NY 14612	Lake Avenue	4791		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/b222536fddb8ccfa28ea8492ae7b04643ec94434.jpg	b222536fddb8ccfa28ea8492ae7b04643ec94434.jpg	db27a6f403a70ed06ea7c9d7afc1f56c7b5235a3.jpg				Local artist Nicholas Agnello developed three paintings inspired by photographs of the port area in the early 1900s.	slug:10101	Indoor	-77.611298	43.2581557
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/759	759	Tribute to Man		Kerro Bruegging	watchtowers	325  Court Street, Rochester NY 14607	Court Street	325		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/5e817563b5641c5affdcd48d98c057949937981a.jpg	5e817563b5641c5affdcd48d98c057949937981a.jpg	00fd6e3fe7948b83ad7fffeeb46d7a0539022589.jpg					slug:10104	Outdoor	-77.6026472	43.154457
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/815	815	Balance		Juan Carlos Caballero-Perez	sculpture	712 University Avenue, Rochester NY 14607	University Avenue	712		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/c79bd95a7e2de63a16c1ac584cb272d0c72818ee.jpg	c79bd95a7e2de63a16c1ac584cb272d0c72818ee.jpg						slug:10106	Outdoor	-77.583601	43.155583
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/816	816	Big Head		Sean Calyer	sculpture	274  Goodman Street N., Rochester NY 14607	Goodman Street N.	274		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/acc4129ed76991b6e37f78b254110e52a98140e6.jpg	acc4129ed76991b6e37f78b254110e52a98140e6.jpg						slug:10107	Outdoor	-77.5868211	43.1585685
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/817	817	George Elwanger Tomb		Nicola Cantalamessa-Papotti	sculpture	1133 Mount Hope Avenue, Rochester NY 14620	Mount Hope Avenue	1133		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/9f052f631b1885c4adbc028d4342969c66f8260f.jpg	9f052f631b1885c4adbc028d4342969c66f8260f.jpg						slug:10108	Outdoor	-77.6195013	43.125134
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/819	819	In Memory of Lives Lost		Lucien Casartelli	sculpture	206  Broad Street E., Rochester NY 14604	Broad Street E.	206		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/fb290b00999b09f48e86d06128a8f49afb34c856.jpg	fb290b00999b09f48e86d06128a8f49afb34c856.jpg	a4fb69dddb722dc83140bf46ffa155d2d37721a4.jpg					slug:10110	Outdoor	-77.6070153	43.1556873
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/820	820	Henry Lomb Memorial		Walter H. Cassebeer	sculpture	28  Upper Falls Boulevard, Rochester NY 14605	Upper Falls Boulevard	28		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/03559993ad653ced44f4740a9aa55b6dd7328a8c.jpg	03559993ad653ced44f4740a9aa55b6dd7328a8c.jpg						slug:10111	Outdoor	-77.616902	43.1677154
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/821	821	Metamorphosis		Wendell Castle	reliefs (sculptures)	1 Bausch and Lomb Place, Rochester NY 14604	Bausch and Lomb Place	1		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/a46963f15678b34c8bdd22f9a08d73594f95ee03.jpg	a46963f15678b34c8bdd22f9a08d73594f95ee03.jpg	f70f30cf618c73eff1f35f07403165e53f1a1403.jpg				Commissioned by Bausch & Lomb for their new headquarters building, Metamorphosis evokes rays of sunlight in a garden.	slug:10112	Indoor	-77.6081239	43.1545792
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/822	822	Lunar Eclipse		Wendell Castle	sculpture	1200  Brooks Avenue, Rochester NY 14624	Brooks Avenue	1200		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/b1e972c76f690aa9ffa7a01d9175d37c07eab1a3.jpg	b1e972c76f690aa9ffa7a01d9175d37c07eab1a3.jpg						slug:10113	Indoor	-77.6727769	43.1281259
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/823	823	Twist		Wendell Castle	sculpture	2  Bragdon Place, Rochester NY 14604	Bragdon Place	2		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/52684468d5eb2dc417411636c1d2c16ddea47e7f.jpg	52684468d5eb2dc417411636c1d2c16ddea47e7f.jpg						slug:10114	Outdoor	-77.6102249	43.1575983
